id_articolo,url_articolo,titolo,data_pubblicazione_iso,n_words_body
commentisfree/2026/apr/11/environmental-disaster-moldova-russia-ukraine-war-drinking-water,https://www.theguardian.com/commentisfree/2026/apr/11/environmental-disaster-moldova-russia-ukraine-war-drinking-water,An environmental disaster in Moldova has Russia’s fingerprints all over it ,2026-04-11T04:00:37Z,1459
world/2026/apr/11/ukraine-war-briefing-doubts-linger-in-kyiv-over-moscows-promise-to-uphold-orthodox-easter-ceasefire,https://www.theguardian.com/world/2026/apr/11/ukraine-war-briefing-doubts-linger-in-kyiv-over-moscows-promise-to-uphold-orthodox-easter-ceasefire,Ukraine war briefing: doubts linger in Kyiv over Moscow’s promise to uphold Orthodox Easter ceasefire ,2026-04-11T00:30:04Z,638
world/2026/apr/10/fuel-price-protests-chaos-ireland-norway,https://www.theguardian.com/world/2026/apr/10/fuel-price-protests-chaos-ireland-norway,Fuel-price protests cause chaos in Ireland and spread to Norway,2026-04-10T21:26:13Z,884
world/live/2026/apr/10/hungary-election-orban-europe-budapest-latest-news-updates,https://www.theguardian.com/world/live/2026/apr/10/hungary-election-orban-europe-budapest-latest-news-updates,Orbán and rival Magyar hold rallies as Hungary election campaigns enter final stretch – as it happened,2026-04-10T18:03:28Z,3277
world/2026/apr/10/viktor-orban-peter-magyar-hungary-election-campaign,https://www.theguardian.com/world/2026/apr/10/viktor-orban-peter-magyar-hungary-election-campaign,Orbán and Magyar trade accusations in last days of Hungary election campaign,2026-04-10T16:33:00Z,832
politics/live/2026/apr/10/starmer-trump-putin-iran-war-farage-reform-latest-news-updates,https://www.theguardian.com/politics/live/2026/apr/10/starmer-trump-putin-iran-war-farage-reform-latest-news-updates,Starmer implies he didn’t tell Trump he was ‘fed up’ about his impact on rising UK energy bills – as it happened ,2026-04-10T15:30:42Z,5383
commentisfree/2026/apr/11/trump-world-order-criminals-walk-free-australia-exception-ntwnfb,https://www.theguardian.com/commentisfree/2026/apr/11/trump-world-order-criminals-walk-free-australia-exception-ntwnfb,"Against Trump’s new world order where war criminals walk free, Australia is proving no one is above the law",2026-04-10T15:00:22Z,878
tv-and-radio/2026/apr/10/how-ai-became-tv-dramas-new-go-to-villain,https://www.theguardian.com/tv-and-radio/2026/apr/10/how-ai-became-tv-dramas-new-go-to-villain,‘There’s no shortage of terrifying technology’: how AI became TV drama’s new go-to villain,2026-04-10T14:16:10Z,1298
us-news/2026/apr/10/ice-canadian-mother-daughter-texas,https://www.theguardian.com/us-news/2026/apr/10/ice-canadian-mother-daughter-texas,"Canadian mother held by ICE with daughter, 7, speaks out on families ‘suffering greatly’ in detention",2026-04-10T11:00:17Z,921
world/2026/apr/03/hungary-elections-viktor-orban-who-will-win,https://www.theguardian.com/world/2026/apr/03/hungary-elections-viktor-orban-who-will-win,Hungary elections: what is at stake and who is likely to win?,2026-04-10T08:46:47Z,1047
sport/2026/apr/10/chess-sindarov-extends-candidates-lead-and-heads-for-world-title-challenge,https://www.theguardian.com/sport/2026/apr/10/chess-sindarov-extends-candidates-lead-and-heads-for-world-title-challenge,Chess: Sindarov extends Candidates lead and heads for world title challenge,2026-04-10T07:00:13Z,608
world/2026/apr/10/gulf-states-rethink-security-us-israel-war-iran-ceasefire,https://www.theguardian.com/world/2026/apr/10/gulf-states-rethink-security-us-israel-war-iran-ceasefire,Gulf states rethink security in light of US-Israel war on Iran,2026-04-10T06:44:58Z,901
world/2026/apr/09/friday-briefing-how-the-middle-east-conflict-is-hitting-households-in-the-uk,https://www.theguardian.com/world/2026/apr/09/friday-briefing-how-the-middle-east-conflict-is-hitting-households-in-the-uk,Friday briefing: How the Middle East conflict is hitting households in the UK,2026-04-10T05:45:38Z,2277
commentisfree/2026/apr/10/victor-orban-hungary-peter-magyar-liberal-democracy-fidesz,https://www.theguardian.com/commentisfree/2026/apr/10/victor-orban-hungary-peter-magyar-liberal-democracy-fidesz,"Even if Victor Orbán is ousted on Sunday, Hungary’s return to liberal democracy is not guaranteed",2026-04-10T04:00:09Z,1048
world/2026/apr/10/peter-magyar-leading-polls-hungary-election-tisza-opposition,https://www.theguardian.com/world/2026/apr/10/peter-magyar-leading-polls-hungary-election-tisza-opposition,"Who is Péter Magyar, the man leading the polls as Hungary prepares for election?",2026-04-10T04:00:08Z,1318
world/2026/apr/10/cuban-president-tells-nbc-he-wont-resign-under-us-pressure-as-russia-backs-old-ally,https://www.theguardian.com/world/2026/apr/10/cuban-president-tells-nbc-he-wont-resign-under-us-pressure-as-russia-backs-old-ally,"Cuban president tells NBC he won’t resign under US pressure, as Russia backs old ally",2026-04-10T02:47:23Z,482
world/2026/apr/10/ukraine-war-briefing-first-official-ceasefire-agreed-after-zelenskyy-push-succeeds,https://www.theguardian.com/world/2026/apr/10/ukraine-war-briefing-first-official-ceasefire-agreed-after-zelenskyy-push-succeeds,Ukraine war briefing: First official ceasefire agreed after Zelenskyy push succeeds,2026-04-10T00:32:09Z,650
commentisfree/2026/apr/09/iran-war-britain-allies-europe-energy-social-policies,https://www.theguardian.com/commentisfree/2026/apr/09/iran-war-britain-allies-europe-energy-social-policies,The Iran war is a warning: Britain must build resilience – at home and with our allies in Europe ,2026-04-09T17:35:28Z,808
politics/2026/apr/09/israel-attacks-on-lebanon-should-not-be-happening-says-keir-starmer,https://www.theguardian.com/politics/2026/apr/09/israel-attacks-on-lebanon-should-not-be-happening-says-keir-starmer,"Israel’s attacks on Lebanon should not be happening, says Keir Starmer",2026-04-09T17:32:32Z,778
commentisfree/2026/apr/09/the-guardian-view-on-hungary-election-a-bellwether-contest-for-the-global-far-right,https://www.theguardian.com/commentisfree/2026/apr/09/the-guardian-view-on-hungary-election-a-bellwether-contest-for-the-global-far-right,The Guardian view on Hungary’s election: a bellwether contest for the global far right,2026-04-09T17:30:02Z,600
politics/live/2026/apr/09/iran-yvette-cooper-starmer-gulf-green-polanski-elections-housing-latest-news-updates,https://www.theguardian.com/politics/live/2026/apr/09/iran-yvette-cooper-starmer-gulf-green-polanski-elections-housing-latest-news-updates,Starmer says talks with Gulf leaders have reinforced sense Iran war ceasefire is ‘fragile’ – as it happened ,2026-04-09T16:49:01Z,7274
world/2026/apr/09/meps-alarm-possible-russian-interference-hungary-elections,https://www.theguardian.com/world/2026/apr/09/meps-alarm-possible-russian-interference-hungary-elections,MEPs raise alarm about possible Russian meddling in Hungary elections,2026-04-09T16:17:47Z,662
us-news/2026/apr/09/jd-vance-claims-orban-eu-hungary-election-fact-checked,https://www.theguardian.com/us-news/2026/apr/09/jd-vance-claims-orban-eu-hungary-election-fact-checked,"JD Vance’s claims about Orbán, the EU and Hungary fact-checked",2026-04-09T15:15:12Z,765
uk-news/2026/apr/09/uk-navy-russian-submarines-undersea-cables-north-atlantic,https://www.theguardian.com/uk-news/2026/apr/09/uk-navy-russian-submarines-undersea-cables-north-atlantic,"UK navy foiled Russian submarines surveying undersea cables, defence minister says",2026-04-09T15:12:35Z,700
film/2026/apr/09/cannes-festival-ditches-us-film-makers-for-world-cinema-directors,https://www.theguardian.com/film/2026/apr/09/cannes-festival-ditches-us-film-makers-for-world-cinema-directors,Cannes looks beyond Hollywood as US film-makers mostly fail to make the grade,2026-04-09T15:05:09Z,614
politics/2026/apr/09/uk-foreign-aid-spending-lowest-since-2008,https://www.theguardian.com/politics/2026/apr/09/uk-foreign-aid-spending-lowest-since-2008,UK spending on foreign aid hits lowest level since 2008,2026-04-09T13:38:07Z,886
world/2026/apr/09/majority-hungary-voters-back-continued-eu-membership-poll-finds-election-orban,https://www.theguardian.com/world/2026/apr/09/majority-hungary-voters-back-continued-eu-membership-poll-finds-election-orban,"Most Hungarians want better relations with EU after years of Orbán Brussels-bashing, poll finds",2026-04-09T12:03:12Z,766
world/2026/apr/09/ukraine-ceasefire-us-security-guarantees-fade-casualties-russia,https://www.theguardian.com/world/2026/apr/09/ukraine-ceasefire-us-security-guarantees-fade-casualties-russia,Ukraine ceasefire back in focus as US security guarantees fade and casualties mount,2026-04-09T10:55:45Z,1176
commentisfree/2026/apr/09/uk-food-security-iran-war,https://www.theguardian.com/commentisfree/2026/apr/09/uk-food-security-iran-war,It shouldn’t take a war for Britain to wake up to the need for food security,2026-04-09T10:00:47Z,1066
politics/2026/apr/09/birmingham-focus-group-shift-from-labour-support,https://www.theguardian.com/politics/2026/apr/09/birmingham-focus-group-shift-from-labour-support,‘They will not get my vote this year’: Birmingham focus group shows shift from Labour support,2026-04-09T08:00:27Z,1179
commentisfree/2026/apr/09/ed-miliband-north-sea-oil-drilling-nigel-farage-labour-reform-fossil-fuels-renewables,https://www.theguardian.com/commentisfree/2026/apr/09/ed-miliband-north-sea-oil-drilling-nigel-farage-labour-reform-fossil-fuels-renewables,Ed Miliband hold firm! North sea oil and gas drilling won’t help anyone other than Nigel Farage,2026-04-09T07:00:26Z,1160
world/2026/apr/09/thursday-briefing-what-difference-will-the-ceasefire-in-the-middle-east-make-and-will-it-hold,https://www.theguardian.com/world/2026/apr/09/thursday-briefing-what-difference-will-the-ceasefire-in-the-middle-east-make-and-will-it-hold,"Thursday briefing: ​What difference will the ceasefire in the Middle East make, and will it hold? ",2026-04-09T05:45:23Z,2206
world/2026/apr/09/i-had-poked-the-bear-right-in-the-eye-my-fight-to-renounce-my-russian-citizenship,https://www.theguardian.com/world/2026/apr/09/i-had-poked-the-bear-right-in-the-eye-my-fight-to-renounce-my-russian-citizenship,‘I had poked the bear right in the eye’: my fight to renounce my Russian citizenship,2026-04-09T04:00:23Z,4953
business/2026/apr/09/give-all-uk-households-a-set-amount-of-subsidised-energy-says-thinktank,https://www.theguardian.com/business/2026/apr/09/give-all-uk-households-a-set-amount-of-subsidised-energy-says-thinktank,"Give all UK households a set amount of subsidised energy, says thinktank",2026-04-09T04:00:22Z,615
commentisfree/2026/apr/09/iran-is-a-turning-point-for-europes-liberation-from-donald-trump,https://www.theguardian.com/commentisfree/2026/apr/09/iran-is-a-turning-point-for-europes-liberation-from-donald-trump,Iran is a turning point for Europe’s liberation – from Donald Trump,2026-04-09T04:00:21Z,1077
world/2026/apr/09/ukraine-war-briefing-kremlin-threat-to-countries-over-ukrainian-drone-transit,https://www.theguardian.com/world/2026/apr/09/ukraine-war-briefing-kremlin-threat-to-countries-over-ukrainian-drone-transit,Ukraine war briefing: Kremlin threat to countries over Ukrainian drone transit,2026-04-09T01:52:09Z,770
world/2026/apr/08/nato-mark-rutte-trump-iran-war,https://www.theguardian.com/world/2026/apr/08/nato-mark-rutte-trump-iran-war,Nato chief says Trump ‘clearly disappointed’ by US allies’ refusal to join Iran war,2026-04-09T00:53:30Z,853
world/2026/apr/09/us-ignoring-evidence-russia-is-helping-iran-because-it-trusts-putin-says-zelenskyy,https://www.theguardian.com/world/2026/apr/09/us-ignoring-evidence-russia-is-helping-iran-because-it-trusts-putin-says-zelenskyy,"US ignoring evidence Russia is helping Iran because it trusts Putin, says Zelenskyy",2026-04-08T23:00:16Z,475
world/2026/apr/08/keir-starmer-says-it-is-uks-job-to-help-reopen-strait-of-hormuz,https://www.theguardian.com/world/2026/apr/08/keir-starmer-says-it-is-uks-job-to-help-reopen-strait-of-hormuz,Starmer says UK wants to help with opening of Hormuz strait on Gulf visit,2026-04-08T21:08:59Z,835
world/2026/apr/08/jd-vance-dismisses-claims-us-interfering-hungarian-election-budapest-viktor-orban,https://www.theguardian.com/world/2026/apr/08/jd-vance-dismisses-claims-us-interfering-hungarian-election-budapest-viktor-orban,JD Vance claims US is not interfering in Hungary election,2026-04-08T17:18:45Z,1091
world/live/2026/apr/08/jd-vance-hungary-viktor-orban-election-nato-europe-latest-news-updates,https://www.theguardian.com/world/live/2026/apr/08/jd-vance-hungary-viktor-orban-election-nato-europe-latest-news-updates,EU to ‘convey concerns’ to US about Vance’s Hungary intervention – as it happened,2026-04-08T15:22:13Z,4300
business/grogonomics/2026/apr/08/australia-recession-economy-rba-trump-iran,https://www.theguardian.com/business/grogonomics/2026/apr/08/australia-recession-economy-rba-trump-iran,Is Australia headed for a recession? I hope not - but the RBA should be more worried,2026-04-08T15:00:44Z,949
artanddesign/2026/apr/08/hungarian-pensioners-carnival-janos-bodeys-best-photograph,https://www.theguardian.com/artanddesign/2026/apr/08/hungarian-pensioners-carnival-janos-bodeys-best-photograph,Carnival celebrations at a Hungarian retirement home: János Bődey’s best photograph,2026-04-08T13:26:41Z,742
politics/2026/apr/08/londoners-may-regret-protest-votes-for-reform-or-greens-in-local-elections-says-sadiq-khan,https://www.theguardian.com/politics/2026/apr/08/londoners-may-regret-protest-votes-for-reform-or-greens-in-local-elections-says-sadiq-khan,"Londoners may regret protest votes for Reform or Greens in local elections, says Sadiq Khan",2026-04-08T13:00:32Z,607
us-news/2026/apr/08/first-thing-us-iran-ceasefire-tehran-reopen-strait-of-hormuz,https://www.theguardian.com/us-news/2026/apr/08/first-thing-us-iran-ceasefire-tehran-reopen-strait-of-hormuz,First Thing: US and Iran agree ceasefire as Tehran says it will reopen strait of Hormuz,2026-04-08T10:37:36Z,918
world/2026/apr/08/european-leaders-welcome-us-iran-ceasefire,https://www.theguardian.com/world/2026/apr/08/european-leaders-welcome-us-iran-ceasefire,‘A step back from the brink’: European leaders welcome US-Iran ceasefire ,2026-04-08T09:50:39Z,641
lifeandstyle/2026/apr/08/lib-dem-sue-miller-interview-nuclear-war-disarmament,https://www.theguardian.com/lifeandstyle/2026/apr/08/lib-dem-sue-miller-interview-nuclear-war-disarmament,‘We’d all be in the destruction zone!’ Can anything stop today’s nuclear free-for-all?,2026-04-08T09:00:28Z,2223
commentisfree/2026/apr/08/europe-lesson-donald-trump-era-us-sanity,https://www.theguardian.com/commentisfree/2026/apr/08/europe-lesson-donald-trump-era-us-sanity,Europe cannot bet on a post-Trump US turning back to sanity,2026-04-08T05:00:17Z,1164
world/2026/apr/08/palestinian-girl-who-lost-arm-in-israeli-missile-attack-on-gaza-arrives-in-uk,https://www.theguardian.com/world/2026/apr/08/palestinian-girl-who-lost-arm-in-israeli-missile-attack-on-gaza-arrives-in-uk,Palestinian girl who lost arm in Israeli missile attack on Gaza arrives in UK,2026-04-08T05:00:16Z,827
commentisfree/2026/apr/08/germany-gerhard-schroder-errors-putin-spd-russia,https://www.theguardian.com/commentisfree/2026/apr/08/germany-gerhard-schroder-errors-putin-spd-russia,Germans pining for Gerhard Schröder forget his errors and ties to Putin. The SPD needs a fresh approach,2026-04-08T04:00:14Z,1203
